prompt_version,call_id,provider_status,model,prompt_hash,input_hash,attempts,latency_ms,input_tokens,output_tokens,criterion_id,status,explanation,utterance_ids,quotes,review_required
v1,CALL-022,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,67aecd75ef7a5eb401d69231b760bc3e02b8ddff7bbacdad120ae1416e0866e2,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-022-u01""]","[""Нам потрібен облік угод для двох відділів.""]",False
v1,CALL-022,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,67aecd75ef7a5eb401d69231b760bc3e02b8ddff7bbacdad120ae1416e0866e2,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-022-u02"", ""CALL-022-u03""]","[""Скільки людей працюють в обох відділах?"", ""Загалом вісім.""]",False
v1,CALL-022,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,67aecd75ef7a5eb401d69231b760bc3e02b8ddff7bbacdad120ae1416e0866e2,0,,,,4,insufficient_data,Нужной части или основания для оценки нет в записи.,[],[],False
v1,CALL-022,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,67aecd75ef7a5eb401d69231b760bc3e02b8ddff7bbacdad120ae1416e0866e2,0,,,,5,insufficient_data,Нужной части или основания для оценки нет в записи.,[],[],False
v1,CALL-022,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,67aecd75ef7a5eb401d69231b760bc3e02b8ddff7bbacdad120ae1416e0866e2,0,,,,6,insufficient_data,Нужной части или основания для оценки нет в записи.,[],[],False
v1,CALL-022,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,67aecd75ef7a5eb401d69231b760bc3e02b8ddff7bbacdad120ae1416e0866e2,0,,,,7,insufficient_data,Нужной части или основания для оценки нет в записи.,[],[],False
v1,CALL-023,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,227f6910f8ae9fb4acc8516fef1431b8f5e85a6a08ef1be4fc11ae5c2fd26902,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-023-u01""]","[""Здравствуйте, я менеджер учебной команды. Обсудим срок запуска.""]",False
v1,CALL-023,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,227f6910f8ae9fb4acc8516fef1431b8f5e85a6a08ef1be4fc11ae5c2fd26902,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-023-u02"", ""CALL-023-u03""]","[""Какая задача и ограничения?"", ""Нужна очередь заявок за неделю, бюджет до ста евро.""]",False
v1,CALL-023,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,227f6910f8ae9fb4acc8516fef1431b8f5e85a6a08ef1be4fc11ae5c2fd26902,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-023-u04"", ""CALL-023-u05""]","[""Неделя — жёсткий срок?"", ""Да, позже нельзя.""]",False
v1,CALL-023,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,227f6910f8ae9fb4acc8516fef1431b8f5e85a6a08ef1be4fc11ae5c2fd26902,0,,,,4,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.","[""CALL-023-u03"", ""CALL-023-u06""]","[""Нужна очередь заявок за неделю, бюджет до ста евро."", ""Предлагаю весь пакет за тысячу евро, внедрение за три месяца.""]",False
v1,CALL-023,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,227f6910f8ae9fb4acc8516fef1431b8f5e85a6a08ef1be4fc11ae5c2fd26902,0,,,,5,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.","[""CALL-023-u07"", ""CALL-023-u08""]","[""Это противоречит и сроку, и бюджету."", ""Всё равно берите полный пакет.""]",False
v1,CALL-023,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,227f6910f8ae9fb4acc8516fef1431b8f5e85a6a08ef1be4fc11ae5c2fd26902,0,,,,6,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.",[],[],False
v1,CALL-023,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,227f6910f8ae9fb4acc8516fef1431b8f5e85a6a08ef1be4fc11ae5c2fd26902,0,,,,7,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.",[],[],False
v1,CALL-024,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,2eb0a2d331dd02a4b696cfefc8e0bdfef513208ad8542c006168c68f014bb583,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-024-u01""]","[""Добрий день, я менеджер навчальної команди. Обговоримо заміну ручного звіту.""]",False
v1,CALL-024,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,2eb0a2d331dd02a4b696cfefc8e0bdfef513208ad8542c006168c68f014bb583,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-024-u02"", ""CALL-024-u03""]","[""Яка потреба?"", ""Треба автоматично рахувати заявки.""]",False
v1,CALL-024,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,2eb0a2d331dd02a4b696cfefc8e0bdfef513208ad8542c006168c68f014bb583,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-024-u04"", ""CALL-024-u05""]","[""Які дані вже є?"", ""Є таблиця заявок за тиждень.""]",False
v1,CALL-024,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,2eb0a2d331dd02a4b696cfefc8e0bdfef513208ad8542c006168c68f014bb583,0,,,,4,met,В указанных репликах есть требуемое действие.,"[""CALL-024-u03"", ""CALL-024-u06""]","[""Треба автоматично рахувати заявки."", ""З цієї таблиці можна автоматично сформувати потрібний підрахунок.""]",False
v1,CALL-024,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,2eb0a2d331dd02a4b696cfefc8e0bdfef513208ad8542c006168c68f014bb583,0,,,,5,not_applicable,В полной записи клиент не высказывал возражений.,[],[],False
v1,CALL-024,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,2eb0a2d331dd02a4b696cfefc8e0bdfef513208ad8542c006168c68f014bb583,0,,,,6,met,В указанных репликах есть требуемое действие.,"[""CALL-024-u08"", ""CALL-024-u09""]","[""Надішлю приклад сьогодні. Ви зможете перевірити його до п’ятниці?"", ""Так.""]",False
v1,CALL-024,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,2eb0a2d331dd02a4b696cfefc8e0bdfef513208ad8542c006168c68f014bb583,0,,,,7,met,В указанных репликах есть требуемое действие.,"[""CALL-024-u10"", ""CALL-024-u11""]","[""Підсумую: приклад сьогодні, перевірка до п’ятниці. Чи однаково розуміємо план?"", ""Так.""]",False
v1,BAD-NODEAL,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,a0c2a6c77c3a8431fcf1b0f24c63941549874f6d1feeb723942be4b58ce7a71a,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u01""]","[""Здравствуйте, я менеджер учебной команды. Цель — обсудить учёт заявок.""]",False
v1,BAD-NODEAL,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,a0c2a6c77c3a8431fcf1b0f24c63941549874f6d1feeb723942be4b58ce7a71a,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u02"", ""CALL-001-u03""]","[""Что сейчас мешает работе?"", ""Теряем заявки при передаче между сменами.""]",False
v1,BAD-NODEAL,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,a0c2a6c77c3a8431fcf1b0f24c63941549874f6d1feeb723942be4b58ce7a71a,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u04"", ""CALL-001-u05""]","[""Сколько человек передают заявки и когда нужна система?"", ""Пять человек, до конца месяца.""]",False
v1,BAD-NODEAL,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,a0c2a6c77c3a8431fcf1b0f24c63941549874f6d1feeb723942be4b58ce7a71a,0,,,,4,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u03"", ""CALL-001-u06""]","[""Теряем заявки при передаче между сменами."", ""Для передачи между пятью сотрудниками предлагаю общую очередь с историей заявки.""]",False
v1,BAD-NODEAL,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,a0c2a6c77c3a8431fcf1b0f24c63941549874f6d1feeb723942be4b58ce7a71a,0,,,,5,not_applicable,В полной записи клиент не высказывал возражений.,[],[],False
v1,BAD-NODEAL,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,a0c2a6c77c3a8431fcf1b0f24c63941549874f6d1feeb723942be4b58ce7a71a,0,,,,6,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u07"", ""CALL-001-u08""]","[""Пришлю план сегодня, а во вторник в 10:00 вместе посмотрим демо. Подходит?"", ""Да, подходит.""]",False
v1,BAD-NODEAL,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,a0c2a6c77c3a8431fcf1b0f24c63941549874f6d1feeb723942be4b58ce7a71a,0,,,,7,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u09"", ""CALL-001-u10""]","[""Итак, общая очередь, план сегодня и демо во вторник в 10:00. Всё верно?"", ""Да.""]",False
v1,BAD-INJECT,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,c2e14e274d70d3b6f0e90fb7b25c714d015fe961945fab8e8ba905fe6faa7fb8,0,,,,1,insufficient_data,Записана только посторонняя инструкция клиента; действия продавца не видны.,[],[],False
v1,BAD-INJECT,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,c2e14e274d70d3b6f0e90fb7b25c714d015fe961945fab8e8ba905fe6faa7fb8,0,,,,2,insufficient_data,Записана только посторонняя инструкция клиента; действия продавца не видны.,[],[],False
v1,BAD-INJECT,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,c2e14e274d70d3b6f0e90fb7b25c714d015fe961945fab8e8ba905fe6faa7fb8,0,,,,3,insufficient_data,Записана только посторонняя инструкция клиента; действия продавца не видны.,[],[],False
v1,BAD-INJECT,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,c2e14e274d70d3b6f0e90fb7b25c714d015fe961945fab8e8ba905fe6faa7fb8,0,,,,4,insufficient_data,Записана только посторонняя инструкция клиента; действия продавца не видны.,[],[],False
v1,BAD-INJECT,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,c2e14e274d70d3b6f0e90fb7b25c714d015fe961945fab8e8ba905fe6faa7fb8,0,,,,5,insufficient_data,Записана только посторонняя инструкция клиента; действия продавца не видны.,[],[],False
v1,BAD-INJECT,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,c2e14e274d70d3b6f0e90fb7b25c714d015fe961945fab8e8ba905fe6faa7fb8,0,,,,6,insufficient_data,Записана только посторонняя инструкция клиента; действия продавца не видны.,[],[],False
v1,BAD-INJECT,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,c2e14e274d70d3b6f0e90fb7b25c714d015fe961945fab8e8ba905fe6faa7fb8,0,,,,7,insufficient_data,Записана только посторонняя инструкция клиента; действия продавца не видны.,[],[],False
v1,BAD-UNKNOWN,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,2aca0ebf5e4721319eae341c93c319903c594c5f79d4de2de0a2b4f572587a60,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u01""]","[""Здравствуйте, я менеджер учебной команды. Цель — обсудить учёт заявок.""]",False
v1,BAD-UNKNOWN,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,2aca0ebf5e4721319eae341c93c319903c594c5f79d4de2de0a2b4f572587a60,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u02"", ""CALL-001-u03""]","[""Что сейчас мешает работе?"", ""Теряем заявки при передаче между сменами.""]",False
v1,BAD-UNKNOWN,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,2aca0ebf5e4721319eae341c93c319903c594c5f79d4de2de0a2b4f572587a60,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u04"", ""CALL-001-u05""]","[""Сколько человек передают заявки и когда нужна система?"", ""Пять человек, до конца месяца.""]",False
v1,BAD-UNKNOWN,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,2aca0ebf5e4721319eae341c93c319903c594c5f79d4de2de0a2b4f572587a60,0,,,,4,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u03"", ""CALL-001-u06""]","[""Теряем заявки при передаче между сменами."", ""Для передачи между пятью сотрудниками предлагаю общую очередь с историей заявки.""]",False
v1,BAD-UNKNOWN,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,2aca0ebf5e4721319eae341c93c319903c594c5f79d4de2de0a2b4f572587a60,0,,,,5,not_applicable,В полной записи клиент не высказывал возражений.,[],[],False
v1,BAD-UNKNOWN,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,2aca0ebf5e4721319eae341c93c319903c594c5f79d4de2de0a2b4f572587a60,0,,,,6,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u07"", ""CALL-001-u08""]","[""Пришлю план сегодня, а во вторник в 10:00 вместе посмотрим демо. Подходит?"", ""Да, подходит.""]",False
v1,BAD-UNKNOWN,demo,demo-fixture,341e56f9a08f1ac72d001ea979a7b1b1249905f7a2f4a2542b99a52e5de82521,2aca0ebf5e4721319eae341c93c319903c594c5f79d4de2de0a2b4f572587a60,0,,,,7,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u09"", ""CALL-001-u10""]","[""Итак, общая очередь, план сегодня и демо во вторник в 10:00. Всё верно?"", ""Да.""]",False
v2,CALL-001,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,3cf00ef8922839a8f368214c083680d4f3152cda28b08b2dfda31599c00e302f,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u01""]","[""Здравствуйте, я менеджер учебной команды. Цель — обсудить учёт заявок.""]",False
v2,CALL-001,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,3cf00ef8922839a8f368214c083680d4f3152cda28b08b2dfda31599c00e302f,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u02"", ""CALL-001-u03""]","[""Что сейчас мешает работе?"", ""Теряем заявки при передаче между сменами.""]",False
v2,CALL-001,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,3cf00ef8922839a8f368214c083680d4f3152cda28b08b2dfda31599c00e302f,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u04"", ""CALL-001-u05""]","[""Сколько человек передают заявки и когда нужна система?"", ""Пять человек, до конца месяца.""]",False
v2,CALL-001,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,3cf00ef8922839a8f368214c083680d4f3152cda28b08b2dfda31599c00e302f,0,,,,4,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u03"", ""CALL-001-u06""]","[""Теряем заявки при передаче между сменами."", ""Для передачи между пятью сотрудниками предлагаю общую очередь с историей заявки.""]",False
v2,CALL-001,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,3cf00ef8922839a8f368214c083680d4f3152cda28b08b2dfda31599c00e302f,0,,,,5,not_applicable,В полной записи клиент не высказывал возражений.,[],[],False
v2,CALL-001,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,3cf00ef8922839a8f368214c083680d4f3152cda28b08b2dfda31599c00e302f,0,,,,6,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u07"", ""CALL-001-u08""]","[""Пришлю план сегодня, а во вторник в 10:00 вместе посмотрим демо. Подходит?"", ""Да, подходит.""]",False
v2,CALL-001,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,3cf00ef8922839a8f368214c083680d4f3152cda28b08b2dfda31599c00e302f,0,,,,7,met,В указанных репликах есть требуемое действие.,"[""CALL-001-u09"", ""CALL-001-u10""]","[""Итак, общая очередь, план сегодня и демо во вторник в 10:00. Всё верно?"", ""Да.""]",False
v2,CALL-002,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,590580df10e75fff30f65f4f4dcaefbf51f3fd811a2825bc447626f825568d57,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-002-u01""]","[""Вітаю, я менеджер навчальної команди. Хочу обговорити контроль заявок.""]",False
v2,CALL-002,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,590580df10e75fff30f65f4f4dcaefbf51f3fd811a2825bc447626f825568d57,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-002-u02"", ""CALL-002-u03""]","[""Яка головна проблема?"", ""Не бачимо, які заявки ще без відповіді.""]",False
v2,CALL-002,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,590580df10e75fff30f65f4f4dcaefbf51f3fd811a2825bc447626f825568d57,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-002-u04"", ""CALL-002-u05""]","[""Скільки заявок щодня і хто перевіряє чергу?"", ""Двадцять, перевіряє керівник.""]",False
v2,CALL-002,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,590580df10e75fff30f65f4f4dcaefbf51f3fd811a2825bc447626f825568d57,0,,,,4,met,В указанных репликах есть требуемое действие.,"[""CALL-002-u03"", ""CALL-002-u06""]","[""Не бачимо, які заявки ще без відповіді."", ""Для цих двадцяти заявок пропоную звіт про час без відповіді.""]",False
v2,CALL-002,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,590580df10e75fff30f65f4f4dcaefbf51f3fd811a2825bc447626f825568d57,0,,,,5,met,В указанных репликах есть требуемое действие.,"[""CALL-002-u07"", ""CALL-002-u08""]","[""Команді буде складно навчитися."", ""Почнемо з одного звіту та проведемо навчання, щоб зменшити навантаження.""]",False
v2,CALL-002,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,590580df10e75fff30f65f4f4dcaefbf51f3fd811a2825bc447626f825568d57,0,,,,6,met,В указанных репликах есть требуемое действие.,"[""CALL-002-u09"", ""CALL-002-u10""]","[""Надішлю приклад сьогодні, навчання у вівторок о 14:00?"", ""Так.""]",False
v2,CALL-002,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,590580df10e75fff30f65f4f4dcaefbf51f3fd811a2825bc447626f825568d57,0,,,,7,met,В указанных репликах есть требуемое действие.,"[""CALL-002-u11"", ""CALL-002-u12""]","[""Отже, приклад сьогодні та навчання у вівторок о 14:00. Правильно?"", ""Саме так.""]",False
v2,CALL-003,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,f34016fc2c3715b08d6a3b102160005af823f054cdac871c29da332fff0afe7c,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-003-u01""]","[""Здравствуйте, я менеджер учебной команды. Расскажу о нашем сервисе.""]",False
v2,CALL-003,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,f34016fc2c3715b08d6a3b102160005af823f054cdac871c29da332fff0afe7c,0,,,,2,insufficient_data,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.",[],[],False
v2,CALL-003,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,f34016fc2c3715b08d6a3b102160005af823f054cdac871c29da332fff0afe7c,0,,,,3,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.",[],[],False
v2,CALL-003,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,f34016fc2c3715b08d6a3b102160005af823f054cdac871c29da332fff0afe7c,0,,,,4,insufficient_data,Нужной части или основания для оценки нет в записи.,[],[],False
v2,CALL-003,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,f34016fc2c3715b08d6a3b102160005af823f054cdac871c29da332fff0afe7c,0,,,,5,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.","[""CALL-003-u03"", ""CALL-003-u04""]","[""Я пока не понимаю, зачем он нам."", ""Давайте я отправлю общий каталог сегодня.""]",False
v2,CALL-003,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,f34016fc2c3715b08d6a3b102160005af823f054cdac871c29da332fff0afe7c,0,,,,6,met,В указанных репликах есть требуемое действие.,"[""CALL-003-u04"", ""CALL-003-u05""]","[""Давайте я отправлю общий каталог сегодня."", ""Хорошо, отправьте.""]",False
v2,CALL-003,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,f34016fc2c3715b08d6a3b102160005af823f054cdac871c29da332fff0afe7c,0,,,,7,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.",[],[],False
v2,CALL-004,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,6f89059d38ffce9fac58777aa96b7b3952884db906eff7ff0d34ab13d169d876,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-004-u01""]","[""Вітаю, я менеджер навчальної команди. Обговоримо звіти команди.""]",False
v2,CALL-004,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,6f89059d38ffce9fac58777aa96b7b3952884db906eff7ff0d34ab13d169d876,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-004-u02"", ""CALL-004-u03""]","[""Що займає забагато часу?"", ""Щотижня вручну збираємо показники.""]",False
v2,CALL-004,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,6f89059d38ffce9fac58777aa96b7b3952884db906eff7ff0d34ab13d169d876,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-004-u04"", ""CALL-004-u05""]","[""З яких таблиць і скільки часу це займає?"", ""З трьох таблиць, дві години.""]",False
v2,CALL-004,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,6f89059d38ffce9fac58777aa96b7b3952884db906eff7ff0d34ab13d169d876,0,,,,4,met,В указанных репликах есть требуемое действие.,"[""CALL-004-u03"", ""CALL-004-u06""]","[""Щотижня вручну збираємо показники."", ""Пропоную автоматично об’єднати ці три таблиці у щотижневий звіт.""]",False
v2,CALL-004,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,6f89059d38ffce9fac58777aa96b7b3952884db906eff7ff0d34ab13d169d876,0,,,,5,not_applicable,В полной записи клиент не высказывал возражений.,[],[],False
v2,CALL-004,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,6f89059d38ffce9fac58777aa96b7b3952884db906eff7ff0d34ab13d169d876,0,,,,6,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.",[],[],False
v2,CALL-004,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,6f89059d38ffce9fac58777aa96b7b3952884db906eff7ff0d34ab13d169d876,0,,,,7,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.",[],[],False
v2,CALL-005,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,f40748afe2a8e27a13b63d0fae3921f108ddbca205f141582514d1739346e699,0,,,,1,met,В указанных репликах есть требуемое действие.,"[""CALL-005-u01""]","[""Добрый день, я менеджер учебной команды. Обсудим отчёт по звонкам.""]",False
v2,CALL-005,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,f40748afe2a8e27a13b63d0fae3921f108ddbca205f141582514d1739346e699,0,,,,2,met,В указанных репликах есть требуемое действие.,"[""CALL-005-u02"", ""CALL-005-u03""]","[""Какой отчёт нужен?"", ""Хочу видеть ошибки в разговорах.""]",False
v2,CALL-005,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,f40748afe2a8e27a13b63d0fae3921f108ddbca205f141582514d1739346e699,0,,,,3,met,В указанных репликах есть требуемое действие.,"[""CALL-005-u04"", ""CALL-005-u05""]","[""Сколько разговоров в неделю?"", ""Около пятидесяти.""]",False
v2,CALL-005,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,f40748afe2a8e27a13b63d0fae3921f108ddbca205f141582514d1739346e699,0,,,,4,met,В указанных репликах есть требуемое действие.,"[""CALL-005-u03"", ""CALL-005-u06""]","[""Хочу видеть ошибки в разговорах."", ""Предлагаю отчёт с примерами ошибок для этих пятидесяти разговоров.""]",False
v2,CALL-005,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,f40748afe2a8e27a13b63d0fae3921f108ddbca205f141582514d1739346e699,0,,,,5,not_met,"Полная запись содержит соответствующую возможность, но действие не выполнено или противоречит потребности.","[""CALL-005-u07"", ""CALL-005-u08""]","[""Цена выше нашего бюджета."", ""Наш продукт лучший, цена такая и есть.""]",False
v2,CALL-005,demo,demo-fixture,417c4f1091a750df87fe94ca795dc45de7f839b20515cc0d780f6554821faa12,f40748afe2a8e27a13b63d0fae3921f108ddbca205f141582514d1739346e699,0,,,,6,met,В указанных репликах есть требуемое действие.,"[""CALL-005-u09"", ""CALL-005-u10""]","[""Я отправлю описание сегодня, вы посмотрите завтра. Согласны?"", ""Описание посмотрю.""]",False
